bks_account_id,bks_renewal_baseline_usd,bks_stage,bks_RC_probability,bks_renewal_amount,bks_FCST_amount,bks_renewal_date,bks_status_grouping,bks_forecast_new,bks_forecast_delta,bks_mutual_consent,bks_account_name,bks_csm_manager,bks_csm,bks_fq,bks_type,bks_ml,bks_csm_region,bks_csm_email,bks_sales_team,hgtrends_account_id,hgtrends_90day,hgtrends_180day,hgtrends_360day,hgtrends_health_gpa,hgtrends_health_grade,cons_account_id,cons_legacy_retag_or_no_overage_date,cons_purchased_credits,cons_free_credits,cons_total_standard_credits,cons_current_period_billed_credits,cons_%_of_credits_used,cons_period_%,cons_last_month_billed_credits,cons_burn_rate_last_month_annualized,account_rows,team_account_id,team_ae_assigned_date,team_csm_assigned_date,last_renewal_account_id,last_renewal_date,last_renewal_baseline,last_renewal_amount,last_renewal_downsell_flag,last_renewal_downsell_%,upsell_account_id,upsell_FQ,upsell_total_opportunities,upsell_total_acv,upsell_next_close_date,Account Id,Global Consumption Identifier,cons-am_pricing model,p.ai_meeting subject,People.ai_accountId,p.ai_date of last contact,p.ai_days since last contact,Total Active TCV,hg_support_packages,hg_billable_hours_remaining,hg_billable_hours_expiration_date,hg_total_billable_hours_purchased,hg_total_lifetime_billings,hg_acePackage,hg_aceTeamMember,Total Standard Credits Allocated,% Credits Consumed in Period,% Through Period,Expected Ending Balance,Expected Used Credits,% Pacing,account name,RCID,PRIMARY_NAME,PRIMARY_LINKEDIN_URL,COMPANY,HEADCOUNT_2022,HEADCOUNT_2023,HEADCOUNT_2024,PBI_Job_Postings_2022,PBI_Job_Postings_2023,PBI_Job_Postings_2024,Job_Postings_2022,Job_Postings_2023,Job_Postings_2024,hc_yearly_growth_avg,hc_yearly_growth_percent_avg,hc_total_growth_percent,hc_total_growth,Website Domain,sfdc_account_id,2024_arr,2023_arr,2022_arr,total_arr_growth_percent,total_arr_growth,yearly_arr_growth_percent,yearly_arr_growth,All Hours Consumed,Billable Hours Consumed,Service Team,Last Bill Date,Project Hours Purchased,Team Leads,# Active Projects,Project Name(s),Hub Hours Expiration Date,Current Adoption Engine Stage,Current Adoption Engine Stage Date,Adoption Consultants,PMO,Billable Hours Remaining,Invested Hours,Days Since Stage,Days to Renewal,Account Manager Owner,team_ae,team_csm,Domo Account Number,Account Insight AI
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,225024,0.20910658418657566,0.7005494505494505,157856.72156862746,67167.27843137256,0.29848939860358253,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
0015000000YrkyqAAB,9999.0,2: Determine Needs,80.0,9999.0,9999.0,2026-01-04,3 - WCP,9999.0,0.0,Auto-Renew,"Home Depot U.S.A., Inc.",NAM Strategic,Michael Dixon,FY26-Q4,Renewal,,NAM,michael.dixonii@domo.com,Enterprise,0015000000YrkyqAAB,-0.2833000000000001,-0.5832999999999999,-0.24970000000000026,1.75,C,,,,,,,,,,,,0015000000YrkyqAAB,2025-04-09T21:19:45,2023-01-19T08:53:03,0015000000YrkyqAAB,2025-01-04,138749.98,138749.98,OTHER,0.0,0015000000YrkyqAAB,2025-Q4,3,27790.369999999995,2025-12-11,0015000000YrkyqAAB,Consumption,Consumption,Home Depot + Domo: Weekly Sync,0015000000YrkyqAAB,2025-09-11T09:30:00,5,328174.19,Gold + Education,140,2026-01-03,868.0,696923.1599999999,,,9091,0.1934880651193488,0.7005494505494505,6580.113725490197,2510.8862745098036,0.27619472824879593,"Home Depot U.S.A., Inc.",494205,"The Home Depot, Inc.",http://linkedin.com/company/the-home-depot,"Home Depot U.S.A., Inc.",195359.578125,189948.46875,182592.015625,78.0,32.0,89.0,179567.0,95827.0,150239.0,-6383.78125,-3.267708351578935,-6.53541670315787,-12767.5625,HOMEDEPOT.COM,0015000000YrkyqAAB,138749.98,70000.0,,,,,,66.5,66.5,Professional Services,2025-10-08,250.0,"Ben Parker, Dylan Jensen",2,"Home Depot U.S.A., Inc. - Custom Consulting: 1/25, Home Depot U.S.A., Inc. - Adoption Initiative: 7/25",2026-01-03,Adoption Roadmap Complete,2025-08-15,"Ben Parker, Dylan Jensen",Dylan Jensen,183.5,0,54,88,William Dubois,Phil Stewart,Michael Dixon II,A01416198,✅ Paid + Adoption Engine | [Adoption Roadmap Complete] | Professional Services | B. Parker & D. Jensen | ⏳ 184h left
00138000016Nd5jAAC,0.0,Closed Won,,0.0,0.0,2025-05-22,7 - Closed Won,0.0,0.0,Auto-Renew,Brigham Young University-Hawaii,NAM Sr Corporate,Nick Wentzel,FY26-Q2,Upsell,,NAM,nick.wentzel@domo.com,Corporate,00138000016Nd5jAAC,-0.20000000000000018,-0.6000999999999999,0.36660000000000004,2.0163,C,00138000016Nd5jAAC,N/A,68127,,68127,88301,1.2961234165602478,0.57,1992,35.0,1,00138000016Nd5jAAC,2025-03-04T00:10:56,2024-03-04T11:35:07,00138000016Nd5jAAC,2025-02-19,64269.92,64269.92,OTHER,0.0,00138000016Nd5jAAC,2026-Q1,1,4087.6199999999953,2026-02-19,00138000016Nd5jAAC,Consumption,Consumption,Domo + BYU - Hawaii Overages/Options Sync. ,00138000016Nd5jAAC,2025-07-01T15:00:00,77,68127.0,Standard,8,,8.0,304614.91,,,68127,1.2961968089010232,0.5741758241758241,-85669.09569377993,153796.09569377993,2.2574910930142225,Brigham Young University-Hawaii,385429,Brigham Young University (Hawaii),http://linkedin.com/company/brigham-young-university---hawaii,Brigham Young University-Hawaii,2370.887695312,2393.482910156,2409.043945312,0.0,1.0,8.0,481.0,623.0,867.0,19.078125,0.8046827792697028,1.6093655585394055,38.15625,BYU.EDU,00138000016Nd5jAAC,64269.92,60632.0,57200.0,12.359999999999998,7069.919999999998,6.179999999999999,3534.959999999999,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-139,John Pasalano,Fui Kinikini,Nick Wentzel,A02842868,⚠️ No firepower
0015000000YrkOnAAJ,0.0,Closed Won,,0.0,0.0,2025-05-22,7 - Closed Won,0.0,0.0,Auto-Renew,Five Star Senior Living Inc.,NAM Sr Corporate,Meg Parker,FY26-Q2,Upsell,,NAM,meg.parker@domo.com,Corporate,0015000000YrkOnAAJ,-0.8667000000000002,-0.6335000000000002,-0.26690000000000014,1.9834,C,,,,,,,,,,,,0015000000YrkOnAAJ,2025-03-11T14:31:30,2025-07-16T10:02:20,0015000000YrkOnAAJ,2025-01-31,185817.2,185817.2,OTHER,0.0,,,,,,0015000000YrkOnAAJ,Consumption,Consumption,Domo | Aleris - Account Sync,0015000000YrkOnAAJ,2025-09-03T11:00:00,13,196965.0,Standard,-262.62,,978.5,1742950.1600000001,,,25000,0.53792,0.6263736263736264,3530.3859649122824,21469.614035087718,0.8587845614035087,Five Star Senior Living Inc.,1301574,"AlerisLife, Inc.",http://linkedin.com/company/five-star-senior-living,Five Star Senior Living Inc.,4901.837402344,4828.850585938,4770.711425781,5.0,0.0,6.0,10105.0,3624.0,3008.0,-65.56298828150011,-1.3375186261818615,-2.675037252363723,-131.12597656300022,FIVESTARSENIORLIVING.COM,0015000000YrkOnAAJ,185817.2,168556.96,166341.91,11.707987481928042,19475.290000000008,5.853993740964021,9737.645000000004,0,0,'-NA-,,0.0,'-NA-,0,,,Inactive,,"Ben Parker | Shane Wright, Ankit Somani",Ankit Somani,0,0,,-139,Andrew Rich,Simon Noling,Meshell Redmon,A01470602,⚠️ No firepower | [Inactive] | Ben Parker & Shane Wright
0015000000t6GeXAAU,0.0,Closed Won,,0.0,0.0,2025-05-28,7 - Closed Won,0.0,0.0,Auto-Renew,STAAR Surgical Inc.,ACSM,ACSM,FY26-Q2,Upsell,,NAM,success@domo.com,Corporate,0015000000t6GeXAAU,-0.4333,-0.30000000000000004,0.6998,0.9329000000000001,D,0015000000t6GeXAAU,N/A,7500,,7500,759,0.1012,0.63,277,44.0,1,0015000000t6GeXAAU,2025-03-11T14:34:53,2025-02-03T10:05:25,,,,,,,0015000000t6GeXAAU,2026-Q1,1,12375.0,2026-02-11,0015000000t6GeXAAU,Consumption,Consumption,,0015000000t6GeXAAU,,,,Standard,61,2026-08-30,277.0,88675.0,,,7500,0.10186666666666666,0.6263736263736264,6280.2807017543855,1219.719298245614,0.16262923976608187,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.25,22.25,Professional Services,2025-10-02,85.0,Ivan Savinon,1,STAAR Surgical Inc. - Custom Consulting: 8/25,2026-08-30,'-NA-,,'-NA-,,62.75,0,,-133,Andrew Rich,Simon Noling,Doug Bell,A01445235,🔧 Paid Services only | Professional Services | I. Savinon | ⏳ 63h left
0015w00002hvarUAAQ,0.0,Closed Won,,0.0,0.0,2025-05-28,7 - Closed Won,0.0,0.0,Auto-Renew,Beacon Credit Union,NAM Sr Corporate,Nick Wentzel,FY26-Q2,Upsell,,NAM,nick.wentzel@domo.com,Corporate,0015w00002hvarUAAQ,0.19999999999999973,0.5499999999999998,1.8996,2.5995,B,0015w00002hvarUAAQ,N/A,91360,,91360,15503,0.16969133099824868,0.38,4117,54.0,1,0015w00002hvarUAAQ,2025-02-27T07:18:04,2024-03-12T12:07:41,,,,,,,,,,,,0015w00002hvarUAAQ,Consumption,Consumption,Domo + BCU | Working Sessions (Weekly Recurring),0015w00002hvarUAAQ,2025-09-15T11:00:00,1,,,-0.5,2024-04-24,243.0,426600.0,,,91360,0.16973511383537654,0.38186813186813184,50751.74100719424,40608.25899280576,0.44448619738184936,Beacon Credit Union,7519140,Beacon Credit Union (Indiana),http://linkedin.com/company/beacon-credit-union,Beacon Credit Union,190.488128662,187.278396606,182.49987793,0.0,0.0,1.0,155.0,167.0,123.0,-3.994125366000006,-2.0967844001907,-4.1935688003814,-7.988250732000012,BEACONCU.ORG,0015w00002hvarUAAQ,122200.0,122200.0,,,,,,58.25,56.25,Professional Services,2025-10-06,210.0,Juliana Joye,2,"Beacon Credit Union - Adoption Initiative: 7/25, Beacon Credit Union - SSLG - Adoption Initiative: 8/25",2026-02-19,First Deliverable Complete,2025-08-25,"Brian Fentress | Nik Kumar, Juliana Joye",Juliana Joye,153.75,2,44,-133,John Pasalano,Truman Ballard,Kate Kranz,A03818373,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | B. Fentress & N. Kumar | ⏳ 154h left
0015w00002qxRuTAAU,0.0,Closed Won,,0.0,0.0,2025-05-29,7 - Closed Won,0.0,0.0,Auto-Renew,"Astra Service Partners, Inc.",NAM Corporate,Kate Kranz,FY26-Q2,Upsell,,NAM,kate.kranz@domo.com,Corporate,0015w00002qxRuTAAU,-0.7002000000000002,-0.3998000000000004,-0.5669,3.2997,B,0015w00002qxRuTAAU,N/A,124891,425484,550375,632523,1.1492582330229388,0.99,111487,243.0,1,0015w00002qxRuTAAU,2025-03-06T01:08:47,2023-06-19T08:20:47,0015w00002qxRuTAAU,2024-09-19,121300.0,121300.0,OTHER,0.0,0015w00002qxRuTAAU,2025-Q3,1,20625.0,2025-09-26,0015w00002qxRuTAAU,Consumption,Consumption,Domo | Astra Service Partners,0015w00002qxRuTAAU,2025-09-16T08:00:00,0,1259461.49,Bronze + Education,352.75,2024-06-14,1532.0,1094964.76,ACE Optimize,Tyson Lewis,550375,1.1492709516238928,0.9945054945054945,-85649.64088397787,636024.6408839779,1.1556205148925331,"Astra Service Partners, Inc.",93877874,Astra Service Partners,http://linkedin.com/company/astra-service-partners,"Astra Service Partners, Inc.",6.242888927,19.016529083,30.622789383,0.0,0.0,1.0,0.0,27.0,49.0,12.189950228,195.26136650100295,390.5227330020059,24.379900456,ASTRASERVICEPARTNERS.COM,0015w00002qxRuTAAU,226334.62538461538,50584.61538461538,,,,,,316.5,316.5,"Business Technology Partners, LLP, Professional Services",2025-10-07,325.0,"(not set), Ankit Somani",2,"Astra Service Partners. - Retainer Svcs: 2/25, Astra Service Partners, Inc. - Retainer Svcs. (Per Hour): 9/25",2026-09-11,'-NA-,,'-NA-,,8.5,0,,-132,Keith White,Eric Smith,Kate Kranz,A03936919,"🔧 Paid Services only | Business Technology Partners, LLP, Professional Services | A. Somani & (not set) | ⏳ 8.5h left"
0015000000mHilzAAC,0.0,Closed Won,,0.0,0.0,2025-05-31,7 - Closed Won,0.0,0.0,Auto-Renew,"Telus Communications, Inc",NAM Strategic,Casey Dorman,FY26-Q2,Upsell,,NAM,casey.dorman@domo.com,NO ASSIGNED AE,0015000000mHilzAAC,0.06669999999999954,-0.0831000000000004,0.03330000000000011,3.4164,B,0015000000mHilzAAC,N/A,87818,,87818,238108,2.711380354824751,0.63,33834,5.0,1,0015000000mHilzAAC,2025-09-04T22:06:39,2022-03-16T12:05:54,0015000000mHilzAAC,2025-01-31,1359452.0,1359452.0,OTHER,0.0,0015000000mHilzAAC,2025-Q4,4,430226.0499999998,2025-09-19,0015000000mHilzAAC,Consumption,Consumption,Telus + Domo: Bi-Weekly Office Hours (General),0015000000mHilzAAC,2025-09-11T14:00:00,5,1567540.35,Platinum + Education,421.3,2023-01-27,6920.5,13496690.65,,,156557,1.5209157048231634,0.6263736263736264,-223583.5263157895,380140.5263157895,2.4281285813843487,"Telus Communications, Inc",22215957,"Telus Communications, Inc.",http://linkedin.com/company/telus-communications,"Telus Communications, Inc",2456.091064453,2232.05859375,2073.839355469,0.0,0.0,0.0,102.0,23.0,7.0,-191.12585449199992,-7.781708799733201,-15.563417599466401,-382.25170898399983,TELUS.COM,0015000000mHilzAAC,1380452.0,1380452.0,1465419.6349967928,-5.798177734733214,-84967.63499679277,-2.899088867366607,-42483.81749839638,3.75,3.75,Professional Services,2025-09-05,50.0,Mark Lees,1,"Telus Comm., Inc - Adoption Initiative: 7/25",2025-11-12,First Deliverable Complete,2025-06-27,"Nik Kumar, Mark Lees",Mark Lees,46.25,0,103,-130,Taylor Rust,Tim Knight,Casey Dorman,A01429733,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | N. Kumar & M. Lees | ⏳ 46h left
0013800001C0Qy3AAF,0.0,Closed Won,,0.0,0.0,2025-06-17,7 - Closed Won,0.0,0.0,Auto-Renew,Redstone Residential Inc,NAM Corporate,Harold Shewell,FY26-Q2,Upsell,,NAM,harold.shewell@domo.com,Corporate,0013800001C0Qy3AAF,-0.16680000000000028,0.9329000000000003,0.6998000000000002,2.3665000000000003,C,0013800001C0Qy3AAF,N/A,8000,,8000,2634,0.32925,0.25,1208,3.0,1,0013800001C0Qy3AAF,2025-03-04T00:10:56,2023-03-29T17:03:52,0013800001C0Qy3AAF,2025-06-17,42332.0,42332.0,OTHER,0.0,,,,,,0013800001C0Qy3AAF,Consumption,Consumption,Domo + Redstone Residential | Adoption Program Introduction,0013800001C0Qy3AAF,2025-07-10T10:00:00,68,54671.95,Self-Serve,4,2024-08-12,214.0,296924.36000000004,,,8000,0.3295,0.25,-2544.0,10544.0,1.318,Redstone Residential Inc,1045067,"Redstone Residential, Inc.",http://linkedin.com/company/redstone-residential,Redstone Residential Inc,411.787902832,451.741363525,410.374694824,,,,513.0,435.0,474.0,-0.7066040039999848,-0.17159416270862698,-0.34318832541725397,-1.4132080079999696,REDSTONERESIDENTIAL.COM,0013800001C0Qy3AAF,37332.0,52913.6,59832.11009109312,-37.605409631779956,-22500.11009109312,-18.802704815889978,-11250.05504554656,27,27,Professional Services,2025-10-07,50.0,Juliana Joye,1,Redstone Residential Inc - Adoption Initiative: 7/25,2025-10-29,First Deliverable Complete,2025-08-07,"Brian Fentress | Nik Kumar, Juliana Joye",Juliana Joye,23,0,62,-113,John Pasalano,Fui Kinikini,Bria Rogers,A03083760,✅ Paid + Adoption Engine | [First Deliverable Complete] | Professional Services | J. Joye & B. Fentress ⏳ 23h left
001Vq000003OIyGIAW,0.0,Closed Won,,0.0,0.0,2025-06-17,7 - Closed Won,0.0,0.0,Auto-Renew,"Leaf Health, LLC",NAM Sr Corporate,Ashish Cardwell,FY26-Q2,Upsell,,NAM,ashish.cardwell@domo.com,Corporate,,,,,,,,,,,,,,,,,,001Vq000003OIyGIAW,2025-06-24T09:43:55,2025-06-24T09:43:55,,,,,,,001Vq000003OIyGIAW,2025-Q4,1,0.0,2026-01-27,001Vq000003OIyGIAW,Consumption,Consumption,,001Vq000003OIyGIAW,,,,Standard,90.5,2025-10-26,322.0,126525.41,ACE Accelerate,Dan Hendriksen,68182,0.17130620985010706,0.6373626373626373,49856.48275862069,18325.51724137931,0.2687735361441335,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,'-NA-,,0.0,'-NA-,0,,,'-NA-,,'-NA-,,0,0,,-113,Keith White,Eric Smith,Ashish Cardwell,A04009427,⚠️ No firepower
